latitude,longitude,sum_paid
18.300000000000001,-66.400000000000006,23768.930000000000291
18.300000000000001,-66.299999999999997,14640.029999999998836
18.300000000000001,-66.200000000000003,148880.230000000010477
18.300000000000001,-66.099999999999994,0.000000000000000
18.300000000000001,-66.000000000000000,387820.540000000153668
18.300000000000001,-65.900000000000006,0.000000000000000
18.300000000000001,-65.700000000000003,611150.900000000023283
18.300000000000001,-65.599999999999994,1035078.209999999962747
18.300000000000001,-65.299999999999997,78977.739999999990687
18.300000000000001,-65.000000000000000,525140.280000000027940
18.300000000000001,-64.900000000000006,33911885.739999987185001
18.300000000000001,-64.799999999999997,943819.209999999846332
18.399999999999999,-67.299999999999997,9669.370000000000800
18.399999999999999,-67.200000000000003,1171054.310000000288710
18.399999999999999,-67.099999999999994,52564.100000000005821
18.399999999999999,-67.000000000000000,10919.789999999999054
18.399999999999999,-66.900000000000006,869.079999999999927
18.399999999999999,-66.799999999999997,591445.530000000144355
18.399999999999999,-66.700000000000003,1190744.850000000093132
18.399999999999999,-66.599999999999994,2167445.640000000596046
18.399999999999999,-66.500000000000000,3685730.749999999068677
18.399999999999999,-66.400000000000006,7792667.099999994970858
18.399999999999999,-66.299999999999997,1409017.370000001275912
18.399999999999999,-66.200000000000003,18249145.030000019818544
18.399999999999999,-66.099999999999994,26255490.149999991059303
18.399999999999999,-66.000000000000000,17036540.469999998807907
18.399999999999999,-65.900000000000006,5064970.229999999515712
18.399999999999999,-65.799999999999997,1078649.999999999767169
18.399999999999999,-65.700000000000003,204530.130000000004657
18.399999999999999,-65.599999999999994,29644.509999999998399
18.399999999999999,-65.000000000000000,3918.579999999999927
18.399999999999999,-64.900000000000006,1756282.100000000093132
18.500000000000000,-67.200000000000003,16514.599999999998545
18.500000000000000,-67.099999999999994,38437.110000000000582
18.500000000000000,-67.000000000000000,115853.910000000003492
18.500000000000000,-66.900000000000006,30247.349999999998545
18.500000000000000,-66.799999999999997,448434.969999999972060
18.500000000000000,-66.700000000000003,7977149.060000000521541
18.500000000000000,-66.599999999999994,21519.689999999998690
18.500000000000000,-66.500000000000000,712545.239999999990687
18.500000000000000,-66.400000000000006,1525170.239999999757856
18.500000000000000,-66.299999999999997,1004772.640000000246800
18.500000000000000,-66.200000000000003,404772.790000000037253
18.500000000000000,-66.099999999999994,1177438.099999999860302
19.199999999999999,-155.900000000000006,0.000000000000000
19.199999999999999,-155.500000000000000,7528.819999999999709
19.500000000000000,-155.900000000000006,572997.469999999972060
19.500000000000000,-155.099999999999994,23009.500000000000000
19.500000000000000,-155.000000000000000,89923.759999999994761
19.500000000000000,-154.900000000000006,327829.259999999951106
19.500000000000000,-154.800000000000011,698213.820000000065193
19.600000000000001,-156.000000000000000,4697184.279999999329448
19.600000000000001,-155.099999999999994,92223.229999999995925
19.600000000000001,-155.000000000000000,82036.640000000013970
19.600000000000001,-154.900000000000006,72973.259999999994761
19.699999999999999,-156.000000000000000,5250592.270000002346933
19.699999999999999,-155.199999999999989,45206.949999999997090
19.699999999999999,-155.099999999999994,2972870.539999999571592
19.699999999999999,-155.000000000000000,735.840000000000032
19.800000000000001,-156.000000000000000,1864368.709999999962747
19.800000000000001,-155.099999999999994,6272.800000000000182
19.899999999999999,-155.900000000000006,1291945.680000000167638
19.899999999999999,-155.699999999999989,301992.099999999976717
19.899999999999999,-155.199999999999989,919.000000000000000
20.000000000000000,-155.900000000000006,0.000000000000000
20.000000000000000,-155.800000000000011,555698.479999999981374
20.000000000000000,-155.699999999999989,195892.960000000020955
20.100000000000001,-155.500000000000000,0.000000000000000
20.699999999999999,-156.500000000000000,99032.769999999989523
20.699999999999999,-156.400000000000006,1165398.220000000204891
20.699999999999999,-156.300000000000011,1037.569999999999936
20.699999999999999,-156.099999999999994,68195.399999999994179
20.699999999999999,-156.000000000000000,11471.930000000000291
20.800000000000001,-156.900000000000006,0.000000000000000
20.800000000000001,-156.599999999999994,0.000000000000000
20.800000000000001,-156.500000000000000,2503944.339999999850988
20.800000000000001,-156.400000000000006,15895.709999999999127
20.800000000000001,-156.300000000000011,86378.970000000001164
20.800000000000001,-156.000000000000000,59645.809999999997672
20.899999999999999,-156.699999999999989,1545364.850000000558794
20.899999999999999,-156.500000000000000,529728.099999999976717
20.899999999999999,-156.400000000000006,15024.940000000000509
20.899999999999999,-156.300000000000011,74851.580000000001746
20.899999999999999,-156.199999999999989,0.000000000000000
21.000000000000000,-156.699999999999989,812826.549999999930151
21.000000000000000,-156.599999999999994,0.000000000000000
21.100000000000001,-157.199999999999989,5139.010000000000218
21.100000000000001,-157.000000000000000,94650.479999999995925
21.100000000000001,-156.800000000000011,0.000000000000000
21.300000000000001,-158.099999999999994,38979.120000000002619
21.300000000000001,-158.000000000000000,146469.990000000019791
21.300000000000001,-157.900000000000006,5195508.129999998025596
21.300000000000001,-157.800000000000011,11518697.469999996945262
21.300000000000001,-157.699999999999989,16656398.509999990463257
21.399999999999999,-158.199999999999989,385710.460000000020955
21.399999999999999,-158.099999999999994,0.000000000000000
21.399999999999999,-158.000000000000000,185735.789999999979045
21.399999999999999,-157.900000000000006,51396.980000000003201
21.399999999999999,-157.800000000000011,2560467.819999999832362
21.399999999999999,-157.699999999999989,4985220.830000001937151
21.500000000000000,-158.199999999999989,4638455.520000000484288
21.500000000000000,-158.000000000000000,108100.959999999991851
21.500000000000000,-157.800000000000011,419077.010000000067521
21.600000000000001,-158.199999999999989,251310.699999999953434
21.600000000000001,-158.099999999999994,1656659.010000000474975
21.600000000000001,-157.900000000000006,4102475.800000001676381
21.600000000000001,-157.800000000000011,736402.739999999641441
21.699999999999999,-158.099999999999994,55873.779999999998836
21.699999999999999,-158.000000000000000,516736.090000000025611
21.899999999999999,-159.599999999999994,282264.459999999962747
21.899999999999999,-159.500000000000000,22856093.639999963343143
21.899999999999999,-159.400000000000006,2198272.919999999925494
22.000000000000000,-159.699999999999989,1544762.530000000493601
22.000000000000000,-159.599999999999994,3704.750000000000000
22.000000000000000,-159.400000000000006,1119696.599999999860302
22.000000000000000,-159.300000000000011,1229698.100000000093132
22.100000000000001,-159.400000000000006,311630.390000000072177
22.100000000000001,-159.300000000000011,1971742.870000000111759
22.199999999999999,-159.599999999999994,1195876.349999999860302
22.199999999999999,-159.500000000000000,5378302.529999997466803
22.199999999999999,-159.400000000000006,334450.960000000020955
22.199999999999999,-159.300000000000011,401597.260000000009313
24.600000000000001,-81.799999999999997,191933420.560000300407410
24.600000000000001,-81.700000000000003,44888871.559999957680702
24.600000000000001,-81.599999999999994,17742326.480000015348196
24.600000000000001,-81.500000000000000,3530184.990000000223517
24.600000000000001,-81.400000000000006,9955629.179999995976686
24.600000000000001,-81.299999999999997,2214144.319999999832362
24.699999999999999,-81.500000000000000,27686336.429999969899654
24.699999999999999,-81.400000000000006,72670054.490000113844872
24.699999999999999,-81.299999999999997,4697610.450000001117587
24.699999999999999,-81.200000000000003,136975.389999999984866
24.699999999999999,-81.099999999999994,59722842.610000140964985
24.699999999999999,-81.000000000000000,111319707.549999907612801
24.800000000000001,-81.000000000000000,13103498.180000005289912
24.800000000000001,-80.900000000000006,7150472.169999998062849
24.800000000000001,-80.799999999999997,6309325.789999997243285
24.800000000000001,-80.700000000000003,4402493.320000000298023
24.899999999999999,-80.700000000000003,11372933.320000007748604
24.899999999999999,-80.599999999999994,24484786.119999997317791
25.000000000000000,-80.599999999999994,9242835.269999997690320
25.000000000000000,-80.500000000000000,17826722.700000002980232
25.100000000000001,-80.500000000000000,4934398.120000001974404
25.100000000000001,-80.400000000000006,17468761.890000004321337
25.199999999999999,-80.400000000000006,7956006.080000001005828
25.199999999999999,-80.299999999999997,74225.440000000002328
25.300000000000001,-80.299999999999997,2640483.330000001005828
25.399999999999999,-80.500000000000000,3749837.030000000260770
25.399999999999999,-80.400000000000006,10278.450000000000728
25.500000000000000,-80.599999999999994,123516.940000000016880
25.500000000000000,-80.500000000000000,11821041.390000015497208
25.500000000000000,-80.400000000000006,11830619.909999988973141
25.500000000000000,-80.299999999999997,46500.000000000000000
25.600000000000001,-80.599999999999994,9338.779999999998836
25.600000000000001,-80.500000000000000,2088914.089999999618158
25.600000000000001,-80.400000000000006,82262701.269999995827675
25.600000000000001,-80.299999999999997,57691067.229999922215939
25.699999999999999,-80.500000000000000,927896.729999999864958
25.699999999999999,-80.400000000000006,48910547.000000089406967
25.699999999999999,-80.299999999999997,29100642.660000007599592
25.699999999999999,-80.200000000000003,126727426.689999923110008
25.800000000000001,-81.400000000000006,5484889.340000001713634
25.800000000000001,-80.400000000000006,31077862.639999985694885
25.800000000000001,-80.299999999999997,90602385.470000013709068
25.800000000000001,-80.200000000000003,51053861.770000070333481
25.800000000000001,-80.099999999999994,33254322.170000046491623
25.899999999999999,-97.599999999999994,85968.929999999993015
25.899999999999999,-97.500000000000000,5988621.829999998211861
25.899999999999999,-97.400000000000006,503033.989999999990687
25.899999999999999,-81.700000000000003,4542730.419999998994172
25.899999999999999,-81.599999999999994,3172715.960000000428408
25.899999999999999,-81.400000000000006,5865605.170000004582107
25.899999999999999,-81.299999999999997,11856.889999999999418
25.899999999999999,-80.400000000000006,3280652.730000000447035
25.899999999999999,-80.299999999999997,18933462.850000023841858
25.899999999999999,-80.200000000000003,49436992.970000125467777
25.899999999999999,-80.099999999999994,11719930.859999993816018
26.000000000000000,-97.700000000000003,3397.109999999999673
26.000000000000000,-97.599999999999994,182677.179999999993015
26.000000000000000,-97.500000000000000,2458617.959999999497086
26.000000000000000,-97.400000000000006,171123.740000000019791
26.000000000000000,-97.200000000000003,6839.100000000000364
26.000000000000000,-81.799999999999997,16050.039999999999054
26.000000000000000,-81.700000000000003,7830767.980000004172325
26.000000000000000,-81.599999999999994,209267.230000000010477
26.000000000000000,-81.500000000000000,32635.850000000002183
26.000000000000000,-81.400000000000006,0.000000000000000
26.000000000000000,-80.400000000000006,1971468.319999998435378
26.000000000000000,-80.299999999999997,5564271.319999997504056
26.000000000000000,-80.200000000000003,35873417.680000022053719
26.000000000000000,-80.099999999999994,54996796.909999988973141
26.100000000000001,-98.299999999999997,22023.639999999999418
26.100000000000001,-98.200000000000003,696419.310000000055879
26.100000000000001,-98.099999999999994,6218.030000000000655
26.100000000000001,-98.000000000000000,6783451.060000000521541
26.100000000000001,-97.900000000000006,993633.869999999995343
26.100000000000001,-97.799999999999997,87848.750000000000000
26.100000000000001,-97.700000000000003,574919.170000000158325
26.100000000000001,-97.599999999999994,3741742.069999998901039
26.100000000000001,-97.500000000000000,454340.280000000086147
26.100000000000001,-97.400000000000006,134505.000000000000000
26.100000000000001,-97.299999999999997,1374419.909999998984858
26.100000000000001,-97.200000000000003,11635765.910000007599592
26.100000000000001,-81.799999999999997,17313633.040000006556511
26.100000000000001,-81.700000000000003,1697983.579999999376014
26.100000000000001,-80.400000000000006,1277658.110000000335276
26.100000000000001,-80.299999999999997,3931769.440000002738088
26.100000000000001,-80.200000000000003,16552546.470000037923455
26.100000000000001,-80.099999999999994,7292393.949999998323619
26.199999999999999,-98.599999999999994,0.000000000000000
26.199999999999999,-98.500000000000000,47439.639999999999418
26.199999999999999,-98.400000000000006,288651.669999999925494
26.199999999999999,-98.299999999999997,10635160.200000002980232
26.199999999999999,-98.200000000000003,6874744.739999997429550
26.199999999999999,-98.099999999999994,1547210.140000000363216
26.199999999999999,-98.000000000000000,23992406.860000014305115
26.199999999999999,-97.900000000000006,3870069.429999999701977
26.199999999999999,-97.799999999999997,19173818.660000015050173
26.199999999999999,-97.700000000000003,21538519.090000029653311
26.199999999999999,-97.599999999999994,1484124.280000000027940
26.199999999999999,-97.500000000000000,290700.919999999925494
26.199999999999999,-97.400000000000006,5580.109999999999673
26.199999999999999,-97.200000000000003,421385.639999999955762
26.199999999999999,-81.799999999999997,17914748.200000006705523
26.199999999999999,-81.700000000000003,1043872.079999999725260
26.199999999999999,-81.599999999999994,423609.510000000067521
26.199999999999999,-81.500000000000000,58345.829999999994470
26.199999999999999,-80.299999999999997,4996432.430000003427267
26.199999999999999,-80.200000000000003,14767564.159999985247850
26.199999999999999,-80.099999999999994,17529873.629999991506338
26.300000000000001,-98.799999999999997,22452.500000000000000
26.300000000000001,-98.599999999999994,74241.980000000010477
26.300000000000001,-98.400000000000006,45365.700000000004366
26.300000000000001,-98.299999999999997,491559.410000000032596
26.300000000000001,-98.200000000000003,3871498.259999996051192
26.300000000000001,-98.099999999999994,317163.109999999986030
26.300000000000001,-98.000000000000000,1337207.819999999599531
26.300000000000001,-97.900000000000006,112792.509999999994761
26.300000000000001,-97.799999999999997,345813.920000000041910
26.300000000000001,-97.700000000000003,6316.539999999999964
26.300000000000001,-97.599999999999994,62274.610000000000582
26.300000000000001,-97.500000000000000,42089.279999999998836
26.300000000000001,-97.400000000000006,18646.079999999998108
26.300000000000001,-81.799999999999997,23010595.809999983757734
26.300000000000001,-81.700000000000003,463500.700000000011642
26.300000000000001,-81.599999999999994,132809.109999999986030
26.300000000000001,-81.500000000000000,27009.369999999998981
26.300000000000001,-81.400000000000006,19280.069999999999709
26.300000000000001,-80.299999999999997,1278118.790000000502914
26.300000000000001,-80.200000000000003,3345214.989999996963888
26.300000000000001,-80.099999999999994,5026819.909999999217689
26.399999999999999,-99.000000000000000,454337.409999999974389
26.399999999999999,-98.799999999999997,152205.459999999962747
26.399999999999999,-98.200000000000003,329303.829999999958090
26.399999999999999,-98.099999999999994,81167.800000000002910
26.399999999999999,-98.000000000000000,217852.019999999989523
26.399999999999999,-97.900000000000006,275748.449999999953434
26.399999999999999,-97.799999999999997,565663.079999999958090
26.399999999999999,-97.700000000000003,14851.520000000000437
26.399999999999999,-97.599999999999994,125487.449999999997090
26.399999999999999,-97.400000000000006,9057.690000000000509
26.399999999999999,-82.200000000000003,873.960000000000036
26.399999999999999,-82.099999999999994,2327594.209999999497086
26.399999999999999,-82.000000000000000,14235956.629999995231628
26.399999999999999,-81.900000000000006,29348707.520000025629997
26.399999999999999,-81.799999999999997,4434716.609999998472631
26.399999999999999,-81.700000000000003,22022.459999999999127
26.399999999999999,-81.599999999999994,1697.329999999999927
26.399999999999999,-81.500000000000000,16505.979999999999563
26.399999999999999,-81.400000000000006,690883.439999999827705
26.399999999999999,-80.200000000000003,2469231.900000000372529
26.399999999999999,-80.099999999999994,5291695.159999993629754
26.500000000000000,-98.599999999999994,0.000000000000000
26.500000000000000,-98.099999999999994,20574.060000000001310
26.500000000000000,-97.900000000000006,0.000000000000000
26.500000000000000,-97.799999999999997,1163300.619999999413267
26.500000000000000,-97.700000000000003,75859.400000000008731
26.500000000000000,-97.599999999999994,100088.760000000009313
26.500000000000000,-97.400000000000006,0.000000000000000
26.500000000000000,-82.200000000000003,1683027.729999999515712
26.500000000000000,-82.099999999999994,360168.289999999979045
26.500000000000000,-82.000000000000000,12827867.290000008419156
26.500000000000000,-81.900000000000006,23688184.940000016242266
26.500000000000000,-81.799999999999997,5774956.499999997206032
26.500000000000000,-81.400000000000006,6060.590000000000146
26.500000000000000,-80.200000000000003,382581.440000000002328
26.500000000000000,-80.099999999999994,3360458.549999997019768
26.500000000000000,-80.000000000000000,1923281.770000000251457
26.600000000000001,-99.000000000000000,74706.750000000000000
26.600000000000001,-98.099999999999994,22815.319999999999709
26.600000000000001,-97.400000000000006,302554.119999999995343
26.600000000000001,-82.200000000000003,867394.560000000055879
26.600000000000001,-82.099999999999994,1386765.789999998640269
26.600000000000001,-82.000000000000000,951337.380000000237487
26.600000000000001,-81.900000000000006,6127157.409999988973141
26.600000000000001,-81.799999999999997,1455999.780000000027940
26.600000000000001,-81.700000000000003,753698.119999999995343
26.600000000000001,-81.599999999999994,42931.889999999999418
26.600000000000001,-81.400000000000006,0.000000000000000
26.600000000000001,-81.099999999999994,8820.500000000000000
26.600000000000001,-80.299999999999997,153788.360000000044238
26.600000000000001,-80.200000000000003,1123097.920000000158325
26.600000000000001,-80.099999999999994,3827005.610000000800937
26.600000000000001,-80.000000000000000,6427328.199999995529652
26.699999999999999,-98.400000000000006,15993.370000000000800
26.699999999999999,-82.299999999999997,84996.959999999991851
26.699999999999999,-82.200000000000003,485171.690000000002328
26.699999999999999,-82.099999999999994,134986.749999999970896
26.699999999999999,-82.000000000000000,167470.710000000050059
26.699999999999999,-81.900000000000006,2893068.829999999143183
26.699999999999999,-81.799999999999997,4867555.790000000037253
26.699999999999999,-81.700000000000003,5800365.470000001601875
26.699999999999999,-81.599999999999994,996971.299999999813735
26.699999999999999,-81.400000000000006,78503.519999999989523
26.699999999999999,-81.200000000000003,905.490000000000009
26.699999999999999,-81.099999999999994,77937.940000000002328
26.699999999999999,-81.000000000000000,157403.059999999997672
26.699999999999999,-80.900000000000006,213340.379999999975553
26.699999999999999,-80.700000000000003,25166.260000000002037
26.699999999999999,-80.599999999999994,1671.650000000000091
26.699999999999999,-80.400000000000006,127479.919999999998254
26.699999999999999,-80.299999999999997,321768.889999999897555
26.699999999999999,-80.200000000000003,738823.260000000125729
26.699999999999999,-80.099999999999994,3415459.949999996926636
26.699999999999999,-80.000000000000000,11418026.560000007972121
26.800000000000001,-82.299999999999997,642586.069999999948777
26.800000000000001,-82.200000000000003,0.000000000000000
26.800000000000001,-82.099999999999994,0.000000000000000
26.800000000000001,-82.000000000000000,43823.890000000006694
26.800000000000001,-81.900000000000006,37816.709999999999127
26.800000000000001,-81.799999999999997,225564.709999999991851
26.800000000000001,-81.500000000000000,14314.000000000000000
26.800000000000001,-81.400000000000006,113509.410000000003492
26.800000000000001,-81.099999999999994,37249.540000000000873
26.800000000000001,-81.000000000000000,0.000000000000000
26.800000000000001,-80.900000000000006,123228.610000000015134
26.800000000000001,-80.700000000000003,45582.200000000004366
26.800000000000001,-80.400000000000006,48448.039999999993597
26.800000000000001,-80.299999999999997,88453.719999999986612
26.800000000000001,-80.200000000000003,656106.789999999804422
26.800000000000001,-80.099999999999994,4364025.050000002607703
26.800000000000001,-80.000000000000000,4263241.199999998323619
26.899999999999999,-99.299999999999997,35810.559999999997672
26.899999999999999,-99.200000000000003,35000.000000000000000
26.899999999999999,-82.400000000000006,2776541.140000000596046
26.899999999999999,-82.299999999999997,1219530.099999999161810
26.899999999999999,-82.200000000000003,134043.570000000006985
26.899999999999999,-82.099999999999994,1478718.619999999878928
26.899999999999999,-82.000000000000000,2669763.120000000577420
26.899999999999999,-81.299999999999997,16592.810000000001310
26.899999999999999,-81.200000000000003,21547.240000000001601
26.899999999999999,-80.599999999999994,0.000000000000000
26.899999999999999,-80.299999999999997,0.000000000000000
26.899999999999999,-80.200000000000003,479342.890000000013970
26.899999999999999,-80.099999999999994,4736148.049999999813735
26.899999999999999,-80.000000000000000,517677.400000000081491
27.000000000000000,-82.400000000000006,1214838.030000000027940
27.000000000000000,-82.299999999999997,1218641.980000000214204
27.000000000000000,-82.200000000000003,56156.020000000004075
27.000000000000000,-82.099999999999994,2097748.310000000055879
27.000000000000000,-82.000000000000000,3851319.900000002700835
27.000000000000000,-81.900000000000006,785689.429999999934807
27.000000000000000,-81.799999999999997,208361.980000000010477
27.000000000000000,-81.299999999999997,9738.850000000000364
27.000000000000000,-81.200000000000003,0.000000000000000
27.000000000000000,-80.500000000000000,0.000000000000000
27.000000000000000,-80.400000000000006,99288.540000000008149
27.000000000000000,-80.200000000000003,87052.270000000004075
27.000000000000000,-80.099999999999994,3725394.560000000055879
27.100000000000001,-82.500000000000000,2281353.640000000596046
27.100000000000001,-82.400000000000006,2319319.669999999925494
27.100000000000001,-82.299999999999997,1800012.769999999785796
27.100000000000001,-82.200000000000003,876593.260000000125729
27.100000000000001,-82.000000000000000,1483101.619999999878928
27.100000000000001,-81.900000000000006,18731.340000000000146
27.100000000000001,-81.799999999999997,0.000000000000000
27.100000000000001,-81.400000000000006,120529.089999999996508
27.100000000000001,-81.299999999999997,5638.920000000000073
27.100000000000001,-80.900000000000006,55279.150000000001455
27.100000000000001,-80.700000000000003,0.000000000000000
27.100000000000001,-80.599999999999994,11075.659999999999854
27.100000000000001,-80.299999999999997,4159130.230000002775341
27.100000000000001,-80.200000000000003,1874264.330000000540167
27.100000000000001,-80.099999999999994,1247152.240000000223517
27.199999999999999,-98.200000000000003,663177.879999999888241
27.199999999999999,-98.099999999999994,506851.700000000069849
27.199999999999999,-82.500000000000000,4963365.400000005029142
27.199999999999999,-82.400000000000006,56296.680000000000291
27.199999999999999,-82.000000000000000,170257.159999999974389
27.199999999999999,-81.900000000000006,1290681.839999999850988
27.199999999999999,-81.799999999999997,588055.329999999958090
27.199999999999999,-81.400000000000006,18910.029999999998836
27.199999999999999,-81.299999999999997,0.000000000000000
27.199999999999999,-81.000000000000000,112665.800000000002910
27.199999999999999,-80.900000000000006,299302.540000000037253
27.199999999999999,-80.799999999999997,744143.229999999748543
27.199999999999999,-80.700000000000003,8542.209999999999127
27.199999999999999,-80.599999999999994,192601.149999999994179
27.199999999999999,-80.500000000000000,93294.339999999996508
27.199999999999999,-80.400000000000006,159286.720000000030268
27.199999999999999,-80.299999999999997,8482366.109999999403954
27.199999999999999,-80.200000000000003,18850979.559999968856573
27.300000000000001,-98.700000000000003,37055.779999999998836
27.300000000000001,-98.099999999999994,0.000000000000000
27.300000000000001,-97.799999999999997,23555.979999999999563
27.300000000000001,-97.700000000000003,0.000000000000000
27.300000000000001,-82.599999999999994,6368251.399999999441206
27.300000000000001,-82.500000000000000,12094399.850000003352761
27.300000000000001,-82.400000000000006,511956.080000000016298
27.300000000000001,-82.299999999999997,1440975.270000000251457
27.300000000000001,-82.200000000000003,361938.499999999941792
27.300000000000001,-81.900000000000006,788086.950000000302680
27.300000000000001,-81.799999999999997,91156.619999999995343
27.300000000000001,-81.500000000000000,0.000000000000000
27.300000000000001,-81.400000000000006,32925.110000000000582
27.300000000000001,-81.299999999999997,198594.689999999973224
27.300000000000001,-81.000000000000000,109634.040000000008149
27.300000000000001,-80.900000000000006,496890.749999999941792
27.300000000000001,-80.799999999999997,255756.060000000055879
27.300000000000001,-80.700000000000003,18249.849999999998545
27.300000000000001,-80.599999999999994,31504.860000000004220
27.300000000000001,-80.400000000000006,1080578.679999999701977
27.300000000000001,-80.299999999999997,1626655.610000000102445
27.300000000000001,-80.200000000000003,27769497.289999991655350
27.399999999999999,-99.500000000000000,37400.000000000000000
27.399999999999999,-99.000000000000000,530.000000000000000
27.399999999999999,-98.799999999999997,23384.500000000000000
27.399999999999999,-98.500000000000000,1019.679999999999950
27.399999999999999,-98.200000000000003,0.000000000000000
27.399999999999999,-98.099999999999994,32870.309999999997672
27.399999999999999,-97.900000000000006,25471.020000000000437
27.399999999999999,-97.799999999999997,158635.910000000003492
27.399999999999999,-97.700000000000003,0.000000000000000
27.399999999999999,-82.700000000000003,4776476.460000003688037
27.399999999999999,-82.599999999999994,6972966.840000002644956
27.399999999999999,-82.500000000000000,6453487.890000001527369
27.399999999999999,-82.400000000000006,544278.890000000130385
27.399999999999999,-82.299999999999997,17842.129999999997381
27.399999999999999,-82.200000000000003,56491.919999999998254
27.399999999999999,-82.099999999999994,11768.360000000000582
27.399999999999999,-82.000000000000000,193511.310000000026776
27.399999999999999,-81.799999999999997,318279.750000000000000
27.399999999999999,-81.500000000000000,47921.580000000001746
27.399999999999999,-81.400000000000006,66231.899999999994179
27.399999999999999,-81.299999999999997,105069.009999999994761
27.399999999999999,-81.200000000000003,172668.830000000016298
27.399999999999999,-81.000000000000000,17404.209999999999127
27.399999999999999,-80.900000000000006,28000.000000000000000
27.399999999999999,-80.799999999999997,32459.619999999998981
27.399999999999999,-80.500000000000000,236842.929999999993015
27.399999999999999,-80.400000000000006,14473800.099999988451600
27.399999999999999,-80.299999999999997,8100869.719999996013939
27.500000000000000,-99.500000000000000,3912981.479999999981374
27.500000000000000,-99.400000000000006,343815.579999999958090
27.500000000000000,-98.599999999999994,0.000000000000000
27.500000000000000,-97.900000000000006,444618.050000000046566
27.500000000000000,-97.799999999999997,818074.700000000186265
27.500000000000000,-82.700000000000003,5745575.830000000074506
27.500000000000000,-82.599999999999994,5111579.480000007897615
27.500000000000000,-82.500000000000000,5973905.820000004023314
